Iteração;Posição X1;Posição X2;Aptidão(fp)
1;-9.0560978418668405;2.5736104172229339;0.0781909335246213
2;-9.0560978418668405;2.5736104172229339;0.0781909335246213
3;11.4367612213848417;5.7730705155355508;0.1744168260627341
4;11.4367612213848417;5.7730705155355508;0.1744168260627341
5;11.4367612213848417;5.7730705155355508;0.1744168260627341
6;-9.0560978418668405;2.5736104172229339;0.0781909335246213
7;-9.0560978418668405;2.5736104172229339;0.0781909335246213
8;-9.0560978418668405;2.5736104172229339;0.0781909335246213
9;-9.0560978418668405;2.5736104172229339;0.0781909335246213
10;5.1796004374804596;3.2343506168170189;0.0640170472000820
11;5.1796004374804596;3.2343506168170189;0.0640170472000820
12;-2.5749992353198401;-5.6902515418173394;0.0381366407314801
13;-2.5749992353198401;-5.6902515418173394;0.0381366407314801
14;-2.5749992353198401;-5.6902515418173394;0.0381366407314801
15;-2.5749992353198401;-5.6902515418173394;0.0381366407314801
16;0.5599270778659191;3.1316563374933910;0.0115150841423760
17;0.5599270778659191;3.1316563374933910;0.0115150841423760
18;0.5599270778659191;3.1316563374933910;0.0115150841423760
19;0.5599270778659191;3.1316563374933910;0.0115150841423760
20;0.5599270778659191;3.1316563374933910;0.0115150841423760
