Iteração;Posição X1;Posição X2;Aptidão(fp)
1;2.0000000000000000;6.0000000000000000;0.0393033485815187
2;2.0000000000000000;6.0000000000000000;0.0393033485815187
3;2.0000000000000000;6.0000000000000000;0.0393033485815187
4;2.0000000000000000;6.0000000000000000;0.0393033485815187
5;2.0000000000000000;6.0000000000000000;0.0393033485815187
6;2.0000000000000000;6.0000000000000000;0.0393033485815187
7;2.0000000000000000;6.0000000000000000;0.0393033485815187
8;2.0000000000000000;6.0000000000000000;0.0393033485815187
9;2.0000000000000000;6.0000000000000000;0.0393033485815187
10;1.9704641783948276;-2.3234182847913925;0.0180086170883328
11;0.9249976537391902;3.0291553336408583;0.0105270451962406
12;0.9249976537391902;3.0291553336408583;0.0105270451962406
13;0.9249976537391902;3.0291553336408583;0.0105270451962406
14;0.9249976537391902;3.0291553336408583;0.0105270451962406
15;0.9249976537391902;3.0291553336408583;0.0105270451962406
16;0.9249976537391902;3.0291553336408583;0.0105270451962406
17;0.9249976537391902;3.0291553336408583;0.0105270451962406
18;0.9249976537391902;3.0291553336408583;0.0105270451962406
19;0.9249976537391902;3.0291553336408583;0.0105270451962406
20;-0.6823061275384050;3.0596825147926174;0.0097289762996472
