Iteração;Posição X1;Posição X2;Aptidão(fp)
1;12.0000000000000000;-22.0000000000000000;0.3133449259887021
2;12.0000000000000000;-22.0000000000000000;0.3133449259887021
3;12.0000000000000000;-22.0000000000000000;0.3133449259887021
4;12.0000000000000000;-22.0000000000000000;0.3133449259887021
5;12.0000000000000000;-22.0000000000000000;0.3133449259887021
6;12.0000000000000000;-22.0000000000000000;0.3133449259887021
7;12.0000000000000000;-22.0000000000000000;0.3133449259887021
8;12.0000000000000000;-22.0000000000000000;0.3133449259887021
9;-12.2037307971282818;0.6232872680782933;0.2089053034640477
10;4.0053452853733020;-11.5590193126966660;0.2025745627970013
