Iteração;Posição X1;Posição X2;Aptidão(fp)
1;2.2260023653049448;-1.9861514865057996;0.0332039766051247
2;-2.5352457038848000;-1.8500823223489613;0.0097159107617906
3;-2.5349786849024349;-1.8503297034558874;0.0097159114349478
4;-2.5350450093819732;-1.8503733659825876;0.0097159114074568
5;-2.5350450093819732;-1.8503733659825876;0.0097159114074568
6;-2.5350233221887266;-1.8500965473482940;0.0097159294565112
7;-2.5350915295600007;-1.8503859156931810;0.0097159168785174
8;-2.5350915295600007;-1.8503859156931810;0.0097159168785174
9;-2.5350915295600007;-1.8503859156931810;0.0097159168785174
10;-2.5350915295600007;-1.8503859156931810;0.0097159168785174
11;-2.5350915295600007;-1.8503859156931810;0.0097159168785174
12;2.2260023653049448;-1.9861514865057996;0.0332039766051247
13;2.2260023653049448;-1.9861514865057996;0.0332039766051247
14;-2.5350915295600007;-1.8503859156931810;0.0097159168785174
15;-2.5350915295600007;-1.8503859156931810;0.0097159168785174
16;-2.5350915295600007;-1.8503859156931810;0.0097159168785174
17;-2.5350915295600007;-1.8503859156931810;0.0097159168785174
18;-2.5350915295600007;-1.8503859156931810;0.0097159168785174
19;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
20;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
21;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
22;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
23;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
24;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
25;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
26;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
27;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
28;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
29;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
30;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
31;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
32;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
33;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
34;-2.5352457038848000;-1.8500823223489613;0.0097159107617906
35;-2.5352457038848000;-1.8500823223489613;0.0097159107617906
36;-2.5352457038848000;-1.8500823223489613;0.0097159107617906
37;-2.5352457038848000;-1.8500823223489613;0.0097159107617906
38;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
39;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
40;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
41;-2.5350915295600007;-1.8503859156931810;0.0097159168785174
42;-2.5350915295600007;-1.8503859156931810;0.0097159168785174
43;-2.5350915295600007;-1.8503859156931810;0.0097159168785174
44;-2.5349786849024349;-1.8503297034558874;0.0097159114349478
45;-2.5349786849024349;-1.8503297034558874;0.0097159114349478
46;-2.5352457038848000;-1.8500823223489613;0.0097159107617906
47;-2.5352457038848000;-1.8500823223489613;0.0097159107617906
48;-2.5352457038848000;-1.8500823223489613;0.0097159107617906
49;-2.5346890609612260;-1.8508062828638066;0.0097159099292188
50;-2.5346890609612260;-1.8508062828638066;0.0097159099292188

Melhor gBest:
Iteração: 19; Posição X1: -2.5346890609612260; Posição X2: -1.8508062828638066; Aptidão(fp): 0.0097159099292188

Média(fp): 0.0111251964098214
Desvio Padrão(fp): 0.0055781061468853
