Iteração;Posição X1;Posição X2;Aptidão(fp)
1;7.5347829855299491;-5.5189323242718675;0.0831106439484479
2;2.5493999115233614;1.5611129355937718;0.0313970389308819
3;2.5493999115233614;1.5611129355937718;0.0313970389308819
4;-0.0572277807873185;0.0000000000000000;0.0032746987799133
5;-0.0572277807873185;0.0000000000000000;0.0032746987799133
6;-0.0572277807873185;0.0000000000000000;0.0032746987799133
7;-0.0572277807873185;0.0000000000000000;0.0032746987799133
8;-0.0572277807873185;0.0000000000000000;0.0032746987799133
9;-0.0572277807873185;0.0000000000000000;0.0032746987799133
10;-0.0572277807873185;0.0000000000000000;0.0032746987799133
11;-0.0572277807873185;0.0000000000000000;0.0032746987799133
12;-0.0572277807873185;0.0000000000000000;0.0032746987799133
13;-0.0572277807873185;0.0000000000000000;0.0032746987799133
14;-0.0572277807873185;0.0000000000000000;0.0032746987799133
15;-0.0572277807873185;0.0000000000000000;0.0032746987799133
16;-0.0572277807873185;0.0000000000000000;0.0032746987799133
17;-0.0572277807873185;0.0000000000000000;0.0032746987799133
18;-0.0572277807873185;0.0000000000000000;0.0032746987799133
19;-0.0572277807873185;0.0000000000000000;0.0032746987799133
20;-0.0572277807873185;0.0000000000000000;0.0032746987799133
21;-0.0572277807873185;0.0000000000000000;0.0032746987799133
22;-0.0572277807873185;0.0000000000000000;0.0032746987799133
23;-0.0572277807873185;0.0000000000000000;0.0032746987799133
24;-0.0572277807873185;0.0000000000000000;0.0032746987799133
25;-0.0572277807873185;0.0000000000000000;0.0032746987799133
26;-0.0572277807873185;0.0000000000000000;0.0032746987799133
27;-0.0572277807873185;0.0000000000000000;0.0032746987799133
28;-0.0572277807873185;0.0000000000000000;0.0032746987799133
29;-0.0572277807873185;0.0000000000000000;0.0032746987799133
30;-0.0572277807873185;0.0000000000000000;0.0032746987799133
31;-0.0572277807873185;0.0000000000000000;0.0032746987799133
32;-0.0572277807873185;0.0000000000000000;0.0032746987799133
33;-0.0572277807873185;0.0000000000000000;0.0032746987799133
34;-0.0572277807873185;0.0000000000000000;0.0032746987799133
35;-0.0572277807873185;0.0000000000000000;0.0032746987799133
36;-0.0572277807873185;0.0000000000000000;0.0032746987799133
37;-0.0572277807873185;0.0000000000000000;0.0032746987799133
38;-0.0572277807873185;0.0000000000000000;0.0032746987799133
39;-0.0572277807873185;0.0000000000000000;0.0032746987799133
40;-0.0572277807873185;0.0000000000000000;0.0032746987799133
41;-0.0572277807873185;0.0000000000000000;0.0032746987799133
42;-0.0572277807873185;0.0000000000000000;0.0032746987799133
43;-0.0572277807873185;0.0000000000000000;0.0032746987799133
44;-0.0572277807873185;0.0000000000000000;0.0032746987799133
45;-0.0572277807873185;0.0000000000000000;0.0032746987799133
46;-0.0572277807873185;0.0000000000000000;0.0032746987799133
47;-0.0572277807873185;0.0000000000000000;0.0032746987799133
48;-0.0572277807873185;0.0000000000000000;0.0032746987799133
49;-0.0572277807873185;0.0000000000000000;0.0032746987799133
50;-0.0572277807873185;0.0000000000000000;0.0032746987799133

Melhor gBest:
Iteração: 4; Posição X1: -0.0572277807873185; Posição X2: 0.0000000000000000; Aptidão(fp): 0.0032746987799133

Média(fp): 0.0059963112893228
Desvio Padrão(fp): 0.0123167783446144
