Iteração;Posição X1;Posição X2;Aptidão(fp)
1;-0.0000000034774377;0.0000000058013457;0.0000000000000001
2;-0.0000000034774377;0.0000000058013457;0.0000000000000001
3;-0.0000000061132868;0.0000000181646290;0.0000000000000004
4;-0.0000000061132868;0.0000000181646290;0.0000000000000004
5;0.0000000931942212;-0.0000003166670189;0.0000000000001090
6;0.0000000931942212;-0.0000003166670189;0.0000000000001090
7;0.0000000931942212;-0.0000003166670189;0.0000000000001090
8;-0.0000000190892659;0.0000000135552374;0.0000000000000006
9;-0.0000000190892659;0.0000000135552374;0.0000000000000006
10;-0.0000000190892659;0.0000000135552374;0.0000000000000006
11;-0.0000000190892659;0.0000000135552374;0.0000000000000006
12;-0.0000000190892659;0.0000000135552374;0.0000000000000006
13;-0.0000000190892659;0.0000000135552374;0.0000000000000006
14;-0.0000000190892659;0.0000000135552374;0.0000000000000006
15;-0.0000000190892659;0.0000000135552374;0.0000000000000006
16;-0.0000000190892659;0.0000000135552374;0.0000000000000006
17;-0.0000000190892659;0.0000000135552374;0.0000000000000006
18;-0.0000000190892659;0.0000000135552374;0.0000000000000006
19;-0.0000000190892659;0.0000000135552374;0.0000000000000006
20;3.0659389290168511;-0.6863768978493454;0.0097268923508882
21;3.0659389290168511;-0.6863768978493454;0.0097268923508882
22;3.0659389290168511;-0.6863768978493454;0.0097268923508882
23;3.0659389290168511;-0.6863768978493454;0.0097268923508882
24;0.0000000050005239;0.0000000068591239;0.0000000000000001
25;0.0000000050005239;0.0000000068591239;0.0000000000000001
26;0.0000000000954511;0.0000000049875512;0.0000000000000000
27;0.0000000000954511;0.0000000049875512;0.0000000000000000
28;0.0000000000954511;0.0000000049875512;0.0000000000000000
29;-0.0000000008411747;0.0000000100591722;0.0000000000000001
30;-0.0000000008411747;0.0000000100591722;0.0000000000000001
31;-0.0000000028109445;0.0000000063818621;0.0000000000000001
32;-0.0000000028109445;0.0000000063818621;0.0000000000000001
33;0.0000000047605556;0.0000000036209616;0.0000000000000001
34;0.0000000018550015;-0.0000000023341883;0.0000000000000000
35;0.0000000018550015;-0.0000000023341883;0.0000000000000000
36;-0.0000000009772379;0.0000000377788018;0.0000000000000014
37;-0.0000000009772379;0.0000000377788018;0.0000000000000014
38;-0.0000000009772379;0.0000000377788018;0.0000000000000014
39;-0.0000000009772379;0.0000000377788018;0.0000000000000014
40;-0.0000000040891834;-0.0000000036490517;0.0000000000000001
41;-0.0000000040891834;-0.0000000036490517;0.0000000000000001
42;-0.0000000013029165;0.0000000009044204;0.0000000000000000
43;-0.0000000013029165;0.0000000009044204;0.0000000000000000
44;0.0000000022839824;0.0000000022962896;0.0000000000000000
45;0.0000000029341703;0.0000000069265006;0.0000000000000001
46;0.0000000029341703;0.0000000069265006;0.0000000000000001
47;0.0000000029341703;0.0000000069265006;0.0000000000000001
48;0.0000000029341703;0.0000000069265006;0.0000000000000001
49;0.0000000033262653;-0.0000000009628391;0.0000000000000000
50;0.0000000033262653;-0.0000000009628391;0.0000000000000000
51;0.0000000033262653;-0.0000000009628391;0.0000000000000000
52;0.0000000033262653;-0.0000000009628391;0.0000000000000000
53;0.0000000033262653;-0.0000000009628391;0.0000000000000000
54;0.0000000033262653;-0.0000000009628391;0.0000000000000000
55;0.0000000033262653;-0.0000000009628391;0.0000000000000000
56;0.0000000033262653;-0.0000000009628391;0.0000000000000000
57;0.0000000033262653;-0.0000000009628391;0.0000000000000000
58;0.0000000033262653;-0.0000000009628391;0.0000000000000000
59;0.0000000029341703;0.0000000069265006;0.0000000000000001
60;0.0000000029341703;0.0000000069265006;0.0000000000000001
61;0.0000000029341703;0.0000000069265006;0.0000000000000001
62;0.0000000029341703;0.0000000069265006;0.0000000000000001
63;0.0000000029341703;0.0000000069265006;0.0000000000000001
64;0.0000000010468742;0.0000000043172715;0.0000000000000000
65;-0.0000000050174354;0.0000000048781548;0.0000000000000001
66;-0.0000000050174354;0.0000000048781548;0.0000000000000001
67;0.0000000029341703;0.0000000069265006;0.0000000000000001
68;0.0000000035761155;0.0000000014258473;0.0000000000000000
69;0.0000000013631653;0.0000000049530808;0.0000000000000000
70;0.0000000013631653;0.0000000049530808;0.0000000000000000
71;0.0000000013631653;0.0000000049530808;0.0000000000000000
72;0.0000000005369997;0.0000000025835557;0.0000000000000000
73;0.0000000005369997;0.0000000025835557;0.0000000000000000
74;0.0000000005369997;0.0000000025835557;0.0000000000000000
75;0.0000000005369997;0.0000000025835557;0.0000000000000000
76;0.0000000005369997;0.0000000025835557;0.0000000000000000
77;-0.0000000151453193;0.0000000043626150;0.0000000000000002
78;-0.0000000000276616;0.0000000012202371;0.0000000000000000
79;-0.0000000000276616;0.0000000012202371;0.0000000000000000
80;0.0000000029341703;0.0000000069265006;0.0000000000000001
81;0.0000000029341703;0.0000000069265006;0.0000000000000001
82;0.0000000005369997;0.0000000025835557;0.0000000000000000
83;0.0000000005369997;0.0000000025835557;0.0000000000000000
84;-0.0000000208006469;0.0000000106194597;0.0000000000000006
85;-0.0000000208006469;0.0000000106194597;0.0000000000000006
86;-0.0000000208006469;0.0000000106194597;0.0000000000000006
87;-0.0000000208006469;0.0000000106194597;0.0000000000000006
88;-0.0000000046896423;0.0000000056063743;0.0000000000000001
89;-0.0000000012160162;0.0000000011650912;0.0000000000000000
90;-0.0000000012160162;0.0000000011650912;0.0000000000000000
91;0.0000000068640544;0.0000000068195379;0.0000000000000001
92;-0.0000000012160162;0.0000000011650912;0.0000000000000000
93;-0.0000000012160162;0.0000000011650912;0.0000000000000000
94;-0.0000000005635983;0.0000000049538745;0.0000000000000000
95;-0.0000000005635983;0.0000000049538745;0.0000000000000000
96;-0.0000000005635983;0.0000000049538745;0.0000000000000000
97;-0.0000000005635983;0.0000000049538745;0.0000000000000000
98;-0.0000000005635983;0.0000000049538745;0.0000000000000000
99;-0.0000000005635983;0.0000000049538745;0.0000000000000000
100;-0.0000000005635983;0.0000000049538745;0.0000000000000000

Melhor gBest:
Iteração: 26; Posição X1: 0.0000000000954511; Posição X2: 0.0000000049875512; Aptidão(fp): 0.0000000000000000

Média(fp): 0.0003890756940390
Desvio Padrão(fp): 0.0019060738434118
