Iteração;Posição X1;Posição X2;Aptidão(fp)
1;-1.7775688359979096;-2.5612739261272184;0.0101411301611639
2;2.0769992268908268;-2.3425759109905986;0.0097746556993225
3;2.0769992268908268;-2.3425759109905986;0.0097746556993225
4;3.0314704686635920;0.3725769483475023;0.0166639186299765
5;0.1266168432320249;3.1457278834030991;0.0098099800211969
6;0.1266168432320249;3.1457278834030991;0.0098099800211969
7;0.1266168432320249;3.1457278834030991;0.0098099800211969
8;0.1266168432320249;3.1457278834030991;0.0098099800211969
9;0.1266168432320249;3.1457278834030991;0.0098099800211969
10;0.1266168432320249;3.1457278834030991;0.0098099800211969
11;0.1266168432320249;3.1457278834030991;0.0098099800211969
12;-2.8223139958998429;-1.3708668179711483;0.0097166244262309
13;-2.8223139958998429;-1.3708668179711483;0.0097166244262309
14;-2.8223139958998429;-1.3708668179711483;0.0097166244262309
15;-2.8223139958998429;-1.3708668179711483;0.0097166244262309
16;-2.8223139958998429;-1.3708668179711483;0.0097166244262309
17;-2.8223139958998429;-1.3708668179711483;0.0097166244262309
18;-2.8223139958998429;-1.3708668179711483;0.0097166244262309
19;-2.8223139958998429;-1.3708668179711483;0.0097166244262309
20;-2.6185385548784876;-1.7175705451579413;0.0097627103259256
21;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
22;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
23;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
24;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
25;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
26;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
27;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
28;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
29;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
30;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
31;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
32;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
33;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
34;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
35;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
36;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
37;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
38;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
39;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
40;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
41;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
42;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
43;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
44;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
45;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
46;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
47;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
48;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
49;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
50;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
51;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
52;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
53;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
54;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
55;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
56;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
57;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
58;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
59;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
60;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
61;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
62;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
63;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
64;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
65;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
66;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
67;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
68;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
69;-2.7008692739295972;-1.5983626436717433;0.0097159197342096
70;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
71;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
72;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
73;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
74;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
75;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
76;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
77;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
78;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
79;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
80;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
81;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
82;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
83;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
84;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
85;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
86;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
87;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
88;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
89;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
90;-1.0777507653226737;-2.9475604375091056;0.0097159144354281
91;-0.0476400462032123;-0.0403425566468041;0.0038959027947308
92;-0.0476400462032123;-0.0403425566468041;0.0038959027947308
93;-0.0476400462032123;-0.0403425566468041;0.0038959027947308
94;-0.0476400462032123;-0.0403425566468041;0.0038959027947308
95;-0.0476400462032123;-0.0403425566468041;0.0038959027947308
96;-0.0476400462032123;-0.0403425566468041;0.0038959027947308
97;-0.0476400462032123;-0.0403425566468041;0.0038959027947308
98;-0.0476400462032123;-0.0403425566468041;0.0038959027947308
99;-0.0476400462032123;-0.0403425566468041;0.0038959027947308
100;-0.0476400462032123;-0.0403425566468041;0.0038959027947308
101;-0.0476400462032123;-0.0403425566468041;0.0038959027947308
102;-0.0476400462032123;-0.0403425566468041;0.0038959027947308
103;-0.0476400462032123;-0.0403425566468041;0.0038959027947308
104;-0.0476400462032123;-0.0403425566468041;0.0038959027947308
105;-0.0476400462032123;-0.0403425566468041;0.0038959027947308
106;-0.0476400462032123;-0.0403425566468041;0.0038959027947308
107;-0.0476400462032123;-0.0403425566468041;0.0038959027947308
