Iteração;Posição X1;Posição X2;Aptidão(fp)
1;-2.6577139771301272;1.6981224284648255;0.0099490022042764
2;-2.5249673901116871;1.7858657229172956;0.0117730776065404
3;-2.9760457502447131;-0.4577770165169155;0.0255868443839540
4;-2.9760457502447131;-0.4577770165169155;0.0255868443839540
5;-2.6096697434371965;1.7087932066135265;0.0100752758982334
6;-2.6096697434371965;1.7087932066135265;0.0100752758982334
7;-2.6096697434371965;1.7087932066135265;0.0100752758982334
8;-2.6539620380158118;1.6753085448062537;0.0097159100628135
9;-2.6539620380158118;1.6753085448062537;0.0097159100628135
10;-2.6539620380158118;1.6753085448062537;0.0097159100628135
11;-2.6539620380158118;1.6753085448062537;0.0097159100628135
12;-2.6591052349689686;1.6724633502298520;0.0097238733349417
13;-2.6591052349689686;1.6724633502298520;0.0097238733349417
14;-2.6591052349689686;1.6724633502298520;0.0097238733349417
15;-2.6597803409486693;1.6661208327135040;0.0097159121664127
16;-2.6597803409486693;1.6661208327135040;0.0097159121664127
17;-2.6597803409486693;1.6661208327135040;0.0097159121664127
18;-2.6646097850251405;1.6582632814674021;0.0097159101498696
19;-2.6646097850251405;1.6582632814674021;0.0097159101498696
20;-2.6646097850251405;1.6582632814674021;0.0097159101498696
21;-2.6646097850251405;1.6582632814674021;0.0097159101498696
22;-2.6646097850251405;1.6582632814674021;0.0097159101498696
23;-2.6646097850251405;1.6582632814674021;0.0097159101498696
24;-2.6646097850251405;1.6582632814674021;0.0097159101498696
25;-2.6646097850251405;1.6582632814674021;0.0097159101498696
26;-2.6646097850251405;1.6582632814674021;0.0097159101498696
27;-2.6646097850251405;1.6582632814674021;0.0097159101498696
28;-2.6646097850251405;1.6582632814674021;0.0097159101498696
29;-2.6527909872110929;1.6771110457432523;0.0097159100596051
30;-2.6527909872110929;1.6771110457432523;0.0097159100596051

Melhor gBest:
Iteração: 29; Posição X1: -2.6527909872110929; Posição X2: 1.6771110457432523; Aptidão(fp): 0.0097159100596051

Média(fp): 0.0108870474932173
Desvio Padrão(fp): 0.0039467291011107
