Iteração;Posição X1;Posição X2;Aptidão(fp)
1;0.6098637594055649;2.8496407090969225;0.0583684240746955
2;0.6098637594055649;2.8496407090969225;0.0583684240746955
3;0.6098637594055649;2.8496407090969225;0.0583684240746955
4;0.3913926641358580;3.0722179982141871;0.0114007945031900
5;2.9969127460803082;0.9510607021190132;0.0097479846497670
6;-0.4603905139948871;3.1015743113465617;0.0097243195888748
7;-0.4603905139948871;3.1015743113465617;0.0097243195888748
8;-0.4603905139948871;3.1015743113465617;0.0097243195888748
9;-0.4603905139948871;3.1015743113465617;0.0097243195888748
10;0.4691377747417960;3.0928821130707282;0.0098185358715212
11;-0.9178637410369404;3.0103725316517709;0.0097903170743924
12;-0.9178637410369404;3.0103725316517709;0.0097903170743924
13;0.0044630004631737;-0.0037358410473973;0.0000339083715498
14;0.0044630004631737;-0.0037358410473973;0.0000339083715498
15;0.0044630004631737;-0.0037358410473973;0.0000339083715498
16;-0.0013115498679647;0.0012185432792642;0.0000032082123457
17;-0.0013115498679647;0.0012185432792642;0.0000032082123457
18;-0.0013115498679647;0.0012185432792642;0.0000032082123457
19;-0.0013115498679647;0.0012185432792642;0.0000032082123457
20;-0.0013115498679647;0.0012185432792642;0.0000032082123457
21;-0.0059691432823352;0.0072304013526645;0.0000879946931645
22;-0.0031418995659617;0.0072628392731622;0.0000626816726166
23;-0.0008231042849407;-0.0000893393670810;0.0000006861675109
24;-0.0008231042849407;-0.0000893393670810;0.0000006861675109
25;-0.0008231042849407;-0.0000893393670810;0.0000006861675109
26;-0.0008231042849407;-0.0000893393670810;0.0000006861675109
27;-0.0008231042849407;-0.0000893393670810;0.0000006861675109
28;-0.0008231042849407;-0.0000893393670810;0.0000006861675109
29;-0.0008231042849407;-0.0000893393670810;0.0000006861675109
30;-0.0008231042849407;-0.0000893393670810;0.0000006861675109

Melhor gBest:
Iteração: 23; Posição X1: -0.0008231042849407; Posição X2: -0.0000893393670810; Aptidão(fp): 0.0000006861675109

Média(fp): 0.0088274810545032
Desvio Padrão(fp): 0.0171019067746649
