Iteração;Posição X1;Posição X2;Aptidão(fp)
1;2.7008402893034100;-1.5909503670326735;0.0097307917825777
2;-3.1240708683535137;1.0476433651002885;0.0335496797409339
3;-3.1240708683535137;1.0476433651002885;0.0335496797409339
4;-3.1240708683535137;1.0476433651002885;0.0335496797409339
5;3.0061876528145675;1.1212936169318981;0.0145167652756967
6;3.0061876528145675;1.1212936169318981;0.0145167652756967
7;3.0061876528145675;1.1212936169318981;0.0145167652756967
8;2.3597413261772946;-2.0724170888219118;0.0097202507455252
9;1.9106819536098456;-2.4939652652503970;0.0097263490583078
10;1.9106819536098456;-2.4939652652503970;0.0097263490583078
11;1.9106819536098456;-2.4939652652503970;0.0097263490583078
12;2.7343928184135002;-1.5371424734427945;0.0097185933826833
13;2.7343928184135002;-1.5371424734427945;0.0097185933826833
14;2.7343928184135002;-1.5371424734427945;0.0097185933826833
15;2.7343928184135002;-1.5371424734427945;0.0097185933826833
16;2.6939952889210756;-1.6081005729545899;0.0097169591917776
17;2.6818078243160812;-1.6292816318585852;0.0097162039001259
18;2.6818078243160812;-1.6292816318585852;0.0097162039001259
19;2.6818078243160812;-1.6292816318585852;0.0097162039001259
20;2.6818078243160812;-1.6292816318585852;0.0097162039001259
21;2.6818078243160812;-1.6292816318585852;0.0097162039001259
22;2.6818078243160812;-1.6292816318585852;0.0097162039001259
23;2.6818078243160812;-1.6292816318585852;0.0097162039001259
24;2.7421148315915898;-1.5260145978563304;0.0097160274901002
25;2.6759926587306349;-1.6403354286102734;0.0097159697288329
26;2.6759926587306349;-1.6403354286102734;0.0097159697288329
27;2.6801487170536449;-1.6333105459114061;0.0097159263637996
28;2.6801487170536449;-1.6333105459114061;0.0097159263637996
29;2.6826144482547112;-1.6291814839778442;0.0097159178471377
30;2.6791796335797509;-1.6346307110898759;0.0097159099857206

Melhor gBest:
Iteração: 30; Posição X1: 2.6791796335797509; Posição X2: -1.6346307110898759; Aptidão(fp): 0.0097159099857206

Média(fp): 0.0125815277428178
Desvio Padrão(fp): 0.0071342788017852
